location_id,place_id,attestation,latitude,longitude
loc_4612,yrdb3549,ds_1712,34.08410833,117.6479972
loc_4613,yrdb3550,us_10090,35.62365859,110.5752429
loc_4614,yrdb3550,us_40294,35.65196777,110.5730015
loc_4615,yrdb3550,ds_368,34.38333333,115.85
loc_4616,yrdb3550,ds_369,34.58788889,112.4992556
loc_4617,yrdb3550,ds_1077,35.61386111,110.552575
loc_4618,yrdb3552,us_80021,34.4829868,112.4577055
loc_4619,yrdb3553,us_40077,34.31852591,111.5172091
loc_4620,yrdb3555,us_40295,35.08495712,112.513259
loc_4621,yrdb3556,us_80324,36.53397601,101.6977156
loc_4622,yrdb3557,us_80856,38.83327416,113.4257667
loc_4623,yrdb3558,ds_429,34.8265,115.4445306
loc_4624,yrdb3561,us_70209,37.6532529,105.8739619
loc_4625,yrdb3562,us_80693,37.47912221,112.487403
loc_4626,yrdb3563,us_80729,37.42913674,110.8674192
loc_4627,yrdb3564,us_80193,35.22884603,108.1226858
loc_4628,yrdb3565,us_80218,34.50780961,108.9335638
loc_4629,yrdb3566,us_80927,34.6106376,110.5470578
loc_4630,yrdb3567,us_81184,34.70691639,106.2670515
loc_4631,yrdb3568,us_81109,36.0920253,103.8262835
loc_4632,yrdb3569,us_40218,34.35823345,107.5572328
loc_4633,yrdb3570,us_40132,37.19738567,111.7710853
loc_4634,yrdb3571,ds_835,38.44983333,106.3883111
loc_4635,yrdb3572,us_81113,35.33088284,104.0398578
loc_4636,yrdb3573,us_81147,35.46720682,106.8367723
loc_4637,yrdb3574,us_80643,39.93522667,112.3306304
loc_4638,yrdb3577,us_80568,36.39293945,107.737836
loc_4639,yrdb3578,ds_318,34.84668056,114.2693444
loc_4640,yrdb3579,ds_319,38.18333333,116.1333333
loc_4641,yrdb3580,ds_1047,37.12510278,117.6719694
loc_4642,yrdb3580,ds_1441,37.1002,118.3966
loc_4643,yrdb3581,ds_1048,37.72878333,117.2258222
loc_4644,yrdb3584,ds_1057,33.23359167,118.4157806
loc_4645,yrdb3585,ds_1058,35.80621944,115.5027583
loc_4646,yrdb3586,ds_1059,37.17021389,117.8101833
loc_4647,yrdb3587,ds_1060,36.84284444,115.6945611
loc_4648,yrdb3588,ds_1061,35.39559722,103.8569361
loc_4649,yrdb3589,ds_1062,34.36789722,109.2091556
loc_4650,yrdb3590,ds_1063,36.85179444,115.5160278
loc_4651,yrdb3591,ds_1064,37.18941389,116.8609083
loc_4652,yrdb3593,ds_1143,34.6193,108.9353
loc_4653,yrdb3594,ds_1154,34.79814167,114.30175
loc_4654,yrdb3596,ds_120,32.83333333,116.65
loc_4655,yrdb3597,ds_1202,33.1277,117.8833
loc_4656,yrdb3598,ds_1203,40.57956111,109.8243861
loc_4657,yrdb3600,ds_126,35.90578333,116.4143583
loc_4658,yrdb3601,ds_127,39.91666667,110.4333333
loc_4659,yrdb3602,ds_1290,40.52375556,111.3502417
loc_4660,yrdb3603,ds_131,35.98333333,115.9166667
loc_4661,yrdb3604,ds_1311,34.71986944,113.9700694
loc_4662,yrdb3605,ds_1312,34.71986944,113.9700694
loc_4663,yrdb3605,ds_849,34.71866667,114.0212667
loc_4664,yrdb3606,ds_1314,37.49938611,105.1929583
loc_4665,yrdb3607,ds_132,35.91666667,116.3333333
loc_4666,yrdb3608,ds_1348,36.0448,110.1741
loc_4667,yrdb3610,ds_1358,35.6131,114.9814
loc_4668,yrdb3610,ds_916,35.73955,115.0227361
loc_4669,yrdb3611,ds_1359,37.1743,119.9476
loc_4670,yrdb3612,ds_1360,35.9094,116.3085
loc_4671,yrdb3612,ds_920,36.45702778,115.9797556
loc_4672,yrdb3613,ds_1361,34.14393333,117.9072667
loc_4673,yrdb3614,ds_1362,32.34506111,114.7350722
loc_4674,yrdb3615,ds_1367,40.8803,108.2304
loc_4675,yrdb3615,us_70032,40.85556531,111.8361735
loc_4676,yrdb3617,ds_142,33.73380278,119.2008111
loc_4677,yrdb3619,ds_1466,38.58201111,116.7982667
loc_4678,yrdb3620,ds_1566,35.71085278,116.4936333
loc_4679,yrdb3622,ds_1681,35.97483056,112.8617278
loc_4680,yrdb3623,ds_1685,35.82926667,115.0756417
loc_4681,yrdb3624,ds_1709,34.31216389,117.5761194
loc_4682,yrdb3625,ds_1728,37.49341111,111.0790917
loc_4683,yrdb3626,ds_1746,40.99699444,108.8136861
loc_4684,yrdb3627,ds_1747,37.30985833,115.9691917
loc_4685,yrdb3628,ds_1756,33.56030556,118.7613972
loc_4686,yrdb3629,ds_1760,34.85278056,110.5098056
loc_4687,yrdb3630,ds_301,34.93780278,114.0340778
loc_4688,yrdb3631,ds_303,33.82856111,118.5272472
loc_4689,yrdb3632,ds_305,34.29525,117.148
loc_4690,yrdb3633,ds_345,33.76670278,118.5969389
loc_4691,yrdb3634,ds_459,34.79814167,114.30175
loc_4692,yrdb3635,ds_487,33.53303889,118.9048139
loc_4693,yrdb3636,ds_489,34.77340556,111.1940694
loc_4694,yrdb3636,ds_1142,34.77340556,111.1940694
loc_4695,yrdb3637,ds_491,34.206725,116.9234778
loc_4696,yrdb3638,ds_492,33.59353889,118.78555
loc_4697,yrdb3639,ds_501,34.90175833,113.6840833
loc_4698,yrdb3640,ds_505,33.61159722,119.0099528
loc_4699,yrdb3641,ds_617,36.91289444,117.5110972
loc_4700,yrdb3642,ds_674,33.95283889,120.0819806
loc_4701,yrdb3643,ds_784,34.96866111,114.2558917
loc_4702,yrdb3644,ds_785,33.72918333,118.5379333
loc_4703,yrdb3645,ds_800,33.98071111,119.6599083
loc_4704,yrdb3646,ds_847,35.26813889,115.0012917
loc_4705,yrdb3647,ds_848,34.939625,114.3630556
loc_4706,yrdb3649,ds_915,37.88668889,116.543875
loc_4707,yrdb3651,ds_918,35.28970278,115.0841194
loc_4708,yrdb3653,ds_930,34.69517222,116.5902806
loc_4709,yrdb3654,us_10009,34.53220954,112.8016408
loc_4710,yrdb3655,us_10041,37.30749556,111.1605127
loc_4711,yrdb3655,us_10135,37.20784152,111.1620945
loc_4712,yrdb3656,us_10074,34.81218995,110.1892812
loc_4713,yrdb3657,us_10102,34.33131964,109.2765767
loc_4714,yrdb3658,us_10109,34.8050718,108.4793444
loc_4715,yrdb3659,us_10129,40.52015212,109.7606106
loc_4716,yrdb3661,us_20047,34.49471216,107.6890643
loc_4717,yrdb3662,us_20060,35.01335182,110.3996574
loc_4718,yrdb3664,us_20090,34.16376047,108.9050745
loc_4719,yrdb3665,us_20115,36.57934571,112.778216
loc_4720,yrdb3666,us_20116,36.55481545,112.8412937
loc_4721,yrdb3667,us_20141,34.20145973,108.7136957
loc_4722,yrdb3668,us_20210,34.6171733,112.5086357
loc_4723,yrdb3669,us_20218,34.66382349,112.5416018
loc_4724,yrdb3670,us_20246,35.93106017,102.4225823
loc_4725,yrdb3671,us_20249,34.96498582,104.4145763
loc_4726,yrdb3672,us_20254,37.97435016,106.4407676
loc_4727,yrdb3673,us_20258,35.35825503,107.9753725
loc_4728,yrdb3674,us_30123,34.24609675,108.046389
loc_4729,yrdb3675,us_30129,40.84647515,109.4808122
loc_4730,yrdb3676,us_30130,40.76567374,109.5131328
loc_4731,yrdb3677,us_40010,37.5211704,113.5301198
loc_4732,yrdb3678,us_40082,34.48617997,112.1399242
loc_4733,yrdb3679,us_40100,35.39510449,112.997355
loc_4734,yrdb3680,us_40107,35.95315302,111.4525426
loc_4735,yrdb3681,us_40115,36.66448526,112.5806149
loc_4736,yrdb3682,us_40139,40.863022,111.5914559
loc_4737,yrdb3683,us_40149,38.38174187,112.7171332
loc_4738,yrdb3684,us_40155,34.82029057,112.6237259
loc_4739,yrdb3685,us_40198,41.14935749,107.5073147
loc_4740,yrdb3686,us_40201,40.68194301,109.6583289
loc_4741,yrdb3687,us_40205,38.37550211,109.721861
loc_4742,yrdb3688,us_40238,34.49267184,109.5704051
loc_4743,yrdb3689,us_40251,35.83868438,102.7096396
loc_4744,yrdb3690,us_40293,35.6933722,110.7570212
loc_4745,yrdb3692,us_70033,40.44953819,111.7695123
loc_4746,yrdb3693,us_70036,40.27379511,111.1170409
loc_4747,yrdb3694,us_70037,40.25763483,111.4180262
loc_4748,yrdb3695,us_70042,39.90210859,112.1048382
loc_4749,yrdb3696,us_70053,39.14055523,111.6563903
loc_4750,yrdb3697,us_70056,38.92239141,111.8220332
loc_4751,yrdb3698,us_70075,34.5490147,112.4462242
loc_4752,yrdb3698,us_70381,34.47457946,112.4595773
loc_4753,yrdb3699,us_70083,35.75901592,112.0280769
loc_4754,yrdb3700,us_70097,38.13861766,112.2159402
loc_4755,yrdb3701,us_70140,39.75868607,113.8865095
loc_4756,yrdb3702,us_70147,39.59708324,113.1875772
loc_4757,yrdb3703,us_70197,36.36292062,106.1364024
loc_4758,yrdb3704,us_70259,34.99330944,106.631212
loc_4759,yrdb3705,us_70266,34.18685177,106.9838664
loc_4760,yrdb3706,us_70270,34.47662978,107.1806968
loc_4761,yrdb3707,us_70302,37.45232192,108.8646897
loc_4762,yrdb3708,us_70336,38.48294749,109.7504263
loc_4763,yrdb3710,us_70384,34.63723788,112.1971369
loc_4764,yrdb3711,us_70396,37.80985958,112.5286153
loc_4765,yrdb3712,us_70409,34.78723279,111.0774905
loc_4766,yrdb3713,us_70422,39.74459983,113.227554
loc_4767,yrdb3714,us_70443,36.01456688,106.1230922
loc_4768,yrdb3715,us_70472,35.76691403,109.2803486
loc_4769,yrdb3716,us_70473,35.48497079,109.2117678
loc_4770,yrdb3717,us_80019,34.63596015,112.5482818
loc_4771,yrdb3718,us_80058,37.92317446,110.294677
loc_4772,yrdb3719,us_80062,37.57433048,109.110895
loc_4773,yrdb3720,us_80064,37.58719768,109.9486924
loc_4774,yrdb3721,us_80067,37.49569762,110.4833959
loc_4775,yrdb3722,us_80082,36.98386916,110.1374113
loc_4776,yrdb3723,us_80107,36.68649396,109.8200205
loc_4777,yrdb3724,us_80116,36.32387217,109.9805842
loc_4778,yrdb3725,us_80118,36.47561542,109.4529315
loc_4779,yrdb3726,us_80119,36.44457703,109.4391367
loc_4780,yrdb3727,us_80130,36.39629508,109.1080605
loc_4781,yrdb3728,us_80140,35.82725788,109.6426106
loc_4782,yrdb3729,us_80148,35.4306562,109.3011883
loc_4783,yrdb3730,us_80184,34.61676057,110.1357762
loc_4784,yrdb3731,us_80224,34.43512569,108.1026392
loc_4785,yrdb3732,us_80283,34.26212713,107.0268666
loc_4786,yrdb3733,us_80310,36.83821485,101.2244552
loc_4787,yrdb3734,us_80313,36.66919327,101.0932149
loc_4788,yrdb3735,us_80353,36.30430551,102.7138335
loc_4789,yrdb3736,us_80360,36.77557744,103.1433472
loc_4790,yrdb3737,us_80377,35.78099054,103.6759028
loc_4791,yrdb3738,us_80396,36.64759329,104.6603468
loc_4792,yrdb3739,us_80405,37.17318629,104.2870089
loc_4793,yrdb3740,us_80407,37.11478707,104.0221268
loc_4794,yrdb3741,us_80408,37.33795553,103.9053283
loc_4795,yrdb3742,us_80413,37.44693265,104.4924491
loc_4796,yrdb3743,us_80440,38.31979246,105.7647178
loc_4797,yrdb3744,us_80457,38.26973598,106.3487101
loc_4798,yrdb3745,us_80504,35.12556355,106.7887899
loc_4799,yrdb3746,us_80519,35.19459977,104.8634604
loc_4800,yrdb3747,us_80522,34.84011047,104.2711771
loc_4801,yrdb3748,us_80564,36.64286682,107.2311651
loc_4802,yrdb3749,us_80611,41.0684201,112.0239013
loc_4803,yrdb3750,us_80621,39.25247053,111.2286779
loc_4804,yrdb3751,us_80626,38.94346941,111.3559136
loc_4805,yrdb3752,us_80636,40.04201382,112.6850728
loc_4806,yrdb3753,us_80650,39.505806,112.2738287
loc_4807,yrdb3754,us_80653,39.32176857,112.5510209
loc_4808,yrdb3755,us_80675,38.31751495,111.5422231
loc_4809,yrdb3756,us_80678,38.26298534,111.6262896
loc_4810,yrdb3757,us_80687,37.67906411,112.4442337
loc_4811,yrdb3758,us_80701,37.52001942,112.6600801
loc_4812,yrdb3759,us_80720,37.77676299,110.9537577
loc_4813,yrdb3760,us_80740,37.1905697,111.6944516
loc_4814,yrdb3761,us_80748,37.09514289,112.4419617
loc_4815,yrdb3762,us_80763,36.37035351,111.3195605
loc_4816,yrdb3763,us_80785,36.29083116,111.5558555
loc_4817,yrdb3764,us_80795,35.88413116,111.7467091
loc_4818,yrdb3765,us_80854,38.6310602,113.1372142
loc_4819,yrdb3766,us_80867,38.57653059,112.825941
loc_4820,yrdb3767,us_80872,38.2618493,113.2826264
loc_4821,yrdb3768,us_80886,37.6006778,113.6711499
loc_4822,yrdb3769,us_80893,37.03720518,112.7850438
loc_4823,yrdb3770,us_80900,35.57399401,110.8787795
loc_4824,yrdb3771,us_80905,35.42630966,111.3036561
loc_4825,yrdb3772,us_80925,34.72651301,110.2721376
loc_4826,yrdb3773,us_80948,35.34110714,112.4964913
loc_4827,yrdb3774,us_80957,35.67964513,112.8804706
loc_4828,yrdb3775,us_80958,35.66374066,113.0122505
loc_4829,yrdb3776,us_80972,36.39307418,112.5419326
loc_4830,yrdb3777,us_80977,36.64072948,113.0326991
loc_4831,yrdb3778,us_80979,36.44987585,112.9531767
loc_4832,yrdb3779,us_81017,37.3905116,108.3681455
loc_4833,yrdb3780,us_81025,39.61259315,106.7958751
loc_4834,yrdb3781,us_81027,40.27149259,107.0957879
loc_4835,yrdb3782,us_81031,39.93068253,108.0500561
loc_4836,yrdb3783,us_81035,40.08972723,110.8992281
loc_4837,yrdb3784,us_81052,40.88154258,111.5354069
loc_4838,yrdb3785,us_81056,40.78838784,111.9534672
loc_4839,yrdb3786,us_81082,40.63615934,110.2721376
loc_4840,yrdb3787,us_81092,35.51719234,103.2128254
loc_4841,yrdb3788,us_81095,35.39450072,103.2264578
loc_4842,yrdb3789,us_81101,35.55127334,103.742217
loc_4843,yrdb3790,us_81105,35.46266273,103.8535483
loc_4844,yrdb3791,us_81106,35.51946441,103.8353718
loc_4845,yrdb3792,us_81119,36.48509284,104.6828528
loc_4846,yrdb3793,us_81130,34.70606436,104.9804936
loc_4847,yrdb3794,us_81137,35.54900123,105.8302466
loc_4848,yrdb3795,us_81153,36.44419564,107.7864963
loc_4849,yrdb3796,us_81156,35.54900123,107.7160623
loc_4850,yrdb3797,us_81163,35.31980647,107.1031722
loc_4851,yrdb3798,us_81170,35.11532043,107.2803934
loc_4852,yrdb3806,Fortifications_Year1111_142,39.06156292,100.0200072
loc_4853,yrdb4390,Fortifications_Year1111_84,36.03061888,110.4406328
loc_4854,yrdb4385,Fortifications_Year1111_76,36.25014029,105.8912373
loc_4855,yrdb4019,Fortifications_Year1111_63,41.26973617,108.3147193
loc_4856,yrdb4139,Fortifications_Year1111_14,34.21901841,108.7942839
loc_4857,yrdb4234,Fortifications_Year1111_350,36.7147553,114.4777285
loc_4858,yrdb3914,Fortifications_Year1111_341,37.06778527,114.8652036
loc_4859,yrdb3895,Fortifications_Year1111_303,39.00793493,114.7712799
loc_4860,yrdb2748,Fortifications_Year1111_337,36.8686624,112.6061062
loc_4861,yrdb3894,Fortifications_Year1111_302,37.96293173,114.4359161
loc_4862,yrdb4548,Fortifications_Year741_46,35.676647,106.223747
loc_4863,yrdb3864,Fortifications_Year1111_252,38.5593869,117.1093179
loc_4864,yrdb3931,Fortifications_Year1111_379,37.1252702,116.6176379
loc_4865,yrdb3932,Fortifications_Year1111_380,36.98901338,116.2390103
loc_4866,yrdb453,Fortifications_Year1111_371,37.55658454,116.4910189
loc_4867,yrdb4244,Fortifications_Year1111_367,37.25786784,116.0169919
loc_4868,yrdb3953,Fortifications_Year1111_451,37.06295127,108.8268853
loc_4869,yrdb4302,Fortifications_Year1111_479,37.63161352,110.0104899
loc_4870,yrdb4357,Fortifications_Year1111_583,34.52270348,109.9359434
loc_4871,yrdb4253,Fortifications_Year1111_384,37.29549412,117.4571695
loc_4872,yrdb3852,Fortifications_Year1111_229,39.14358513,116.6857898
loc_4873,yrdb4054,Fortifications_Year612_Merge_39,36.78858981,102.3337493
loc_4874,yrdb3842,Fortifications_Year1111_209,39.16618498,111.360352
loc_4875,yrdb4171,Fortifications_Year1111_208,39.37927255,111.4070965
loc_4876,yrdb4168,Fortifications_Year1111_205,39.21495025,110.9708836
loc_4877,yrdb4543,Fortifications_Year741_41,35.5345035,104.6271545
loc_4878,yrdb4105,Fortifications_Year741_96,33.47051383,104.7339389
loc_4879,yrdb3962,Fortifications_Year1111_467,36.61064552,109.2941404
loc_4880,yrdb4082,Fortifications_Year741_55,34.758554,106.0620017
loc_4881,yrdb3877,Fortifications_Year1111_276,38.46604153,112.4985274
loc_4882,yrdb4207,Fortifications_Year1111_281,38.05896243,112.717269
loc_4883,yrdb3963,Fortifications_Year1111_469,36.81860341,110.3837059
loc_4884,yrdb4204,Fortifications_Year1111_275,38.62020532,112.0489354
loc_4885,yrdb4193,Fortifications_Year1111_259,38.4997784,110.843006
loc_4886,yrdb3912,Fortifications_Year1111_328,37.05823368,110.4582251
loc_4887,yrdb4224,Fortifications_Year1111_327,38.49167312,116.0402656
loc_4888,yrdb4223,Fortifications_Year1111_326,37.81366788,116.229693
loc_4889,yrdb4222,Fortifications_Year1111_325,38.28191863,116.4886812
loc_4890,yrdb4172,Fortifications_Year1111_21,39.14320458,112.7862619
loc_4891,yrdb3890,Fortifications_Year1111_298,38.69476449,114.3106288
loc_4892,yrdb3891,Fortifications_Year1111_299,38.38318776,114.2999772
loc_4893,yrdb3889,Fortifications_Year1111_297,38.76366486,114.3785458
loc_4894,yrdb3888,Fortifications_Year1111_296,38.76446087,114.2301645
loc_4895,yrdb3885,Fortifications_Year1111_293,38.06147264,114.0160531
loc_4896,yrdb3884,Fortifications_Year1111_292,38.12388191,114.0565853
loc_4897,yrdb3896,Fortifications_Year1111_304,38.96463664,114.9779092
loc_4898,yrdb536,Fortifications_Year1111_20,39.03622914,112.533364
loc_4899,yrdb3882,Fortifications_Year1111_290,38.16984942,113.9309049
loc_4900,yrdb3881,Fortifications_Year1111_289,38.30750474,113.8696855
loc_4901,yrdb3856,Fortifications_Year1111_232,38.90324254,116.313223
loc_4902,yrdb3857,Fortifications_Year1111_234,39.06212761,116.8810855
loc_4903,yrdb4161,Fortifications_Year1111_19,39.07659443,112.3494829
loc_4904,yrdb3855,Fortifications_Year1111_231,39.12406113,116.7126552
loc_4905,yrdb3854,Fortifications_Year1111_230,39.11520571,116.6427218
loc_4906,yrdb4157,Fortifications_Year1111_18,40.10373695,113.3104897
loc_4907,yrdb3923,Fortifications_Year1111_353,36.58730237,114.8952319
loc_4908,yrdb3924,Fortifications_Year1111_355,37.14779601,115.3024646
loc_4909,yrdb4236,Fortifications_Year1111_354,36.50172924,115.0244049
loc_4910,yrdb4170,Fortifications_Year1111_207,39.27060241,111.3306939
loc_4911,yrdb3853,Fortifications_Year1111_23,38.69103451,111.5846493
loc_4912,yrdb3805,Fortifications_Year1111_141,39.08184704,99.4956452
loc_4913,yrdb3826,Fortifications_Year1111_17,35.90639316,109.0133208
loc_4914,yrdb4476,Fortifications_Year741_110,36.25816762,106.6210641
loc_4915,yrdb4559,Fortifications_Year741_87,34.26271831,105.4637672
loc_4916,yrdb4029,Fortifications_Year1111_90,34.38595585,111.7355847
loc_4917,yrdb3375,Fortifications_Year1111_83,35.81954194,107.544347
loc_4918,yrdb4142,Fortifications_Year1111_16,34.02081896,108.7936137
loc_4919,yrdb4097,Fortifications_Year741_83,33.9992085,105.2687423
loc_4920,yrdb3915,Fortifications_Year1111_342,37.32061097,115.151069
loc_4921,yrdb4248,Fortifications_Year1111_376,37.39746509,117.0081428
loc_4922,yrdb4250,Fortifications_Year1111_378,37.18200001,116.757459
loc_4923,yrdb4249,Fortifications_Year1111_377,37.24058538,116.8157026
loc_4924,yrdb4388,Fortifications_Year1111_81,35.44369146,106.2337533
loc_4925,yrdb4485,Fortifications_Year741_123,35.83588668,106.6427969
loc_4926,yrdb2490,Fortifications_Year1111_383,37.26488766,117.5215908
loc_4927,yrdb3929,Fortifications_Year1111_374,37.41567161,116.8153399
loc_4928,yrdb4241,Fortifications_Year1111_363,36.18695778,115.1400924
loc_4929,yrdb4242,Fortifications_Year1111_364,36.15608583,115.1701839
loc_4930,yrdb4239,Fortifications_Year1111_361,36.23284444,115.3420027
loc_4931,yrdb4389,Fortifications_Year1111_82,36.35133393,107.4730646
loc_4932,yrdb4245,Fortifications_Year1111_368,37.30086605,116.2026738
loc_4933,yrdb3927,Fortifications_Year1111_372,37.97266181,116.4414941
loc_4934,yrdb4243,Fortifications_Year1111_366,37.09824286,115.8249326
loc_4935,yrdb4240,Fortifications_Year1111_362,36.24324756,115.2678788
loc_4936,yrdb4488,Fortifications_Year741_13,36.83763768,101.7503966
loc_4937,yrdb4572,Fortifications_Year741_13,36.83763768,101.7503966
loc_4938,yrdb4027,Fortifications_Year1111_80,35.80553219,106.3710318
loc_4939,yrdb4423,Fortifications_Year1189_239,37.356006,109.851922
loc_4940,yrdb3925,Fortifications_Year1111_360,36.3431959,115.6844087
loc_4941,yrdb4238,Fortifications_Year1111_359,36.57456523,115.5375626
loc_4942,yrdb4016,Fortifications_Year1111_610,37.70033345,109.5064986
loc_4943,yrdb4558,Fortifications_Year741_8,36.74435734,101.8469819
loc_4944,yrdb4365,Fortifications_Year1111_611,37.54153843,108.7035788
loc_4945,yrdb4369,Fortifications_Year1111_615,38.04148439,106.3909152
loc_4946,yrdb4366,Fortifications_Year1111_612,37.35686956,108.6719872
loc_4947,yrdb1376,Fortifications_Year1111_79,35.85631963,106.0961224
loc_4948,yrdb4014,Fortifications_Year1111_608,37.39076893,108.5680958
loc_4949,yrdb4015,Fortifications_Year1111_609,37.28564039,109.1556745
loc_4950,yrdb4013,Fortifications_Year1111_607,37.74704571,108.7975788
loc_4951,yrdb4012,Fortifications_Year1111_606,37.85155543,107.6474116
loc_4952,yrdb3988,Fortifications_Year1111_527,36.62091914,108.5720733
loc_4953,yrdb4386,Fortifications_Year1111_77,36.67358298,105.9584352
loc_4954,yrdb3921,Fortifications_Year1111_349,36.51171913,114.6818301
loc_4955,yrdb3920,Fortifications_Year1111_348,37.20920624,115.263745
loc_4956,yrdb3919,Fortifications_Year1111_346,37.74317609,115.9954647
loc_4957,yrdb3918,Fortifications_Year1111_345,37.50492302,115.2084316
loc_4958,yrdb3917,Fortifications_Year1111_344,37.47402205,115.0801159
loc_4959,yrdb4228,Fortifications_Year1111_334,36.65139864,111.6684939
loc_4960,yrdb1637,Fortifications_Year1111_332,36.9509045,111.1645656
loc_4961,yrdb3266,Fortifications_Year1111_338,37.56344632,113.9472783
loc_4962,yrdb4230,Fortifications_Year1111_336,37.03566286,112.5161119
loc_4963,yrdb4356,Fortifications_Year1111_582,34.56273945,110.164021
loc_4964,yrdb3072,Fortifications_Year1111_13,34.29543208,108.8961103
loc_4965,yrdb4355,Fortifications_Year1111_581,34.47894258,109.6463806
loc_4966,yrdb4354,Fortifications_Year1111_580,34.65045076,109.7031726
loc_4967,yrdb3984,Fortifications_Year1111_515,36.44548848,108.1694531
loc_4968,yrdb3099,Fortifications_Year1111_511,36.14459086,107.7414122
loc_4969,yrdb4383,Fortifications_Year1111_72,37.42326362,104.9014724
loc_4970,yrdb3983,Fortifications_Year1111_510,36.23588364,107.9234814
loc_4971,yrdb3795,Fortifications_Year1111_509,36.42349018,107.8341623
loc_4972,yrdb3985,Fortifications_Year1111_518,36.37130268,108.6233998
loc_4973,yrdb4314,Fortifications_Year1111_507,36.75758801,107.8283821
loc_4974,yrdb4316,Fortifications_Year1111_512,36.95351055,108.2060952
loc_4975,yrdb4361,Fortifications_Year1111_596,38.93968925,110.3871389
loc_4976,yrdb4359,Fortifications_Year1111_593,38.22040881,109.3909501
loc_4977,yrdb4004,Fortifications_Year1111_598,37.17330332,101.5436028
loc_4978,yrdb4382,Fortifications_Year1111_71,38.54345925,106.2093539
loc_4979,yrdb4360,Fortifications_Year1111_595,37.9744967,109.5789004
loc_4980,yrdb4358,Fortifications_Year1111_592,40.53088177,109.404609
loc_4981,yrdb4035,Fortifications_Year1189_177,34.762934,105.147741
loc_4982,yrdb1381,Fortifications_Year1111_503,36.39101106,107.4223296
loc_4983,yrdb4310,Fortifications_Year1111_496,36.64237029,107.2331477
loc_4984,yrdb4309,Fortifications_Year1111_495,36.50997174,107.2270994
loc_4985,yrdb3977,Fortifications_Year1111_492,36.81560629,107.1255407
loc_4986,yrdb1914,Fortifications_Year1111_491,36.93312807,107.0701303
loc_4987,yrdb3975,Fortifications_Year1111_490,36.86929203,106.909334
loc_4988,yrdb3973,Fortifications_Year1111_486,37.30507045,110.3282481
loc_4989,yrdb4306,Fortifications_Year1111_488,37.07472374,110.1245543
loc_4990,yrdb3972,Fortifications_Year1111_483,37.77887994,110.3466306
loc_4991,yrdb4281,Fortifications_Year1111_430,35.13706507,112.934302
loc_4992,yrdb3949,Fortifications_Year1111_423,36.42187006,116.1812171
loc_4993,yrdb4273,Fortifications_Year1111_418,36.22051215,114.3869696
loc_4994,yrdb4280,Fortifications_Year1111_429,35.21931884,112.7566778
loc_4995,yrdb4275,Fortifications_Year1111_421,36.75766782,116.3059847
loc_4996,yrdb3947,Fortifications_Year1111_419,36.92508504,116.3106066
loc_4997,yrdb1245,Fortifications_Year1111_67,40.19910592,111.0606312
loc_4998,yrdb4277,Fortifications_Year1111_426,35.95060011,110.7885281
loc_4999,yrdb3948,Fortifications_Year1111_420,36.86530414,116.4052484
loc_5000,yrdb4552,Fortifications_Year741_53,34.72168614,105.8337911
loc_5001,yrdb4225,Fortifications_Year1111_329,37.30390384,110.7235648
loc_5002,yrdb4220,Fortifications_Year1111_323,37.94768975,116.0866902
loc_5003,yrdb4221,Fortifications_Year1111_324,37.97347187,116.3425995
loc_5004,yrdb4219,Fortifications_Year1111_322,38.08232484,116.3183306
loc_5005,yrdb3911,Fortifications_Year1111_321,38.24478568,116.2668978
loc_5006,yrdb3910,Fortifications_Year1111_319,38.37420267,115.7893397
loc_5007,yrdb4033,Fortifications_Year1189_15,38.516664,110.607119
loc_5008,yrdb4217,Fortifications_Year1111_317,38.80711653,116.0498036
loc_5009,yrdb3908,Fortifications_Year1111_316,38.59302057,115.7743049
loc_5010,yrdb3863,Fortifications_Year1111_250,37.59462188,116.6506489
loc_5011,yrdb3902,Fortifications_Year1111_310,38.92204452,115.1195373
loc_5012,yrdb3901,Fortifications_Year1111_309,38.61218882,114.6783653
loc_5013,yrdb4349,Fortifications_Year1111_571,34.24439478,109.5071022
loc_5014,yrdb4353,Fortifications_Year1111_577,34.82590454,109.4533786
loc_5015,yrdb4350,Fortifications_Year1111_572,34.02113909,109.257892
loc_5016,yrdb4351,Fortifications_Year1111_573,34.45552838,109.3603836
loc_5017,yrdb4352,Fortifications_Year1111_574,34.60854505,109.3570746
loc_5018,yrdb4348,Fortifications_Year1111_570,34.47266414,109.0836612
loc_5019,yrdb4346,Fortifications_Year1111_569,34.28979936,109.0766514
loc_5020,yrdb4345,Fortifications_Year1111_568,34.09599718,109.1132413
loc_5021,yrdb4344,Fortifications_Year1111_567,33.99028527,109.1124643
loc_5022,yrdb740,Fortifications_Year1111_566,34.03544877,108.888313
loc_5023,yrdb4347,Fortifications_Year1111_57,34.20980904,109.0063538
loc_5024,yrdb4337,Fortifications_Year1111_558,34.84071558,111.4538849
loc_5025,yrdb4338,Fortifications_Year1111_559,34.69724835,111.537123
loc_5026,yrdb4340,Fortifications_Year1111_560,34.70531974,111.4859562
loc_5027,yrdb3566,Fortifications_Year1111_553,34.58750615,110.5203477
loc_5028,yrdb3771,Fortifications_Year1111_555,35.42076771,111.2949811
loc_5029,yrdb4336,Fortifications_Year1111_552,34.62677605,110.3055295
loc_5030,yrdb1361,Fortifications_Year1111_556,35.24566939,111.0797979
